NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_CYTOKINE_RECEPTOR_BINDING	GOMF_CYTOKINE_RECEPTOR_BINDING	Details ...	32	0.5878393	2.1907997	0.0	0.0	0.0	172	tags=38%, list=9%, signal=41%	
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY	GOMF_MOLECULAR_TRANSDUCER_ACTIVITY	Details ...	110	0.46174705	2.1382751	0.0	0.0047159093	0.01	316	tags=35%, list=17%, signal=39%	
GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING	GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING	Details ...	34	0.63674974	2.1130917	0.0	0.0031439394	0.01	219	tags=41%, list=12%, signal=46%	
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	Details ...	24	0.5939783	2.0698118	0.0	0.0023579546	0.01	335	tags=46%, list=18%, signal=55%	
GOMF_CYTOKINE_ACTIVITY	GOMF_CYTOKINE_ACTIVITY	Details ...	18	0.6426164	2.0199318	0.0	0.0018863636	0.01	177	tags=50%, list=10%, signal=55%	
GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY	GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY	Details ...	45	0.5492361	2.0151324	0.0	0.0015719697	0.01	367	tags=40%, list=20%, signal=49%	
GOMF_SIGNALING_RECEPTOR_BINDING	GOMF_SIGNALING_RECEPTOR_BINDING	Details ...	184	0.38144222	1.9239397	0.0	0.0089209145	0.06	246	tags=27%, list=13%, signal=28%	
GOMF_CARBOHYDRATE_BINDING	GOMF_CARBOHYDRATE_BINDING	Details ...	19	0.56213224	1.8809946	0.0	0.016788894	0.12	52	tags=21%, list=3%, signal=21%	
GOMF_ACTIN_BINDING	GOMF_ACTIN_BINDING	Details ...	65	0.46856093	1.8760192	0.0	0.014923461	0.12	335	tags=37%, list=18%, signal=44%	
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY	Details ...	17	0.6326504	1.849707	0.0	0.01688759	0.15	197	tags=35%, list=11%, signal=39%	
GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	Details ...	16	0.6367888	1.8245747	0.0	0.019942388	0.18	335	tags=63%, list=18%, signal=76%	
GOMF_RECEPTOR_REGULATOR_ACTIVITY	GOMF_RECEPTOR_REGULATOR_ACTIVITY	Details ...	32	0.53506523	1.8191589	0.0	0.018280523	0.18	202	tags=34%, list=11%, signal=38%	
GOMF_PHOSPHATASE_ACTIVITY	GOMF_PHOSPHATASE_ACTIVITY	Details ...	32	0.50343937	1.8116094	0.0	0.016874328	0.18	335	tags=38%, list=18%, signal=45%	
GOMF_CALMODULIN_BINDING	GOMF_CALMODULIN_BINDING	Details ...	33	0.5214656	1.772256	0.0	0.025406413	0.25	297	tags=39%, list=16%, signal=46%	
GOMF_IMMUNE_RECEPTOR_ACTIVITY	GOMF_IMMUNE_RECEPTOR_ACTIVITY	Details ...	26	0.5473453	1.7497958	0.0	0.025689412	0.27	143	tags=31%, list=8%, signal=33%	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	Details ...	79	0.4153449	1.7162626	0.0	0.031987093	0.34	396	tags=32%, list=22%, signal=39%	
GOMF_PROTEIN_KINASE_ACTIVITY	GOMF_PROTEIN_KINASE_ACTIVITY	Details ...	81	0.39171973	1.6905829	0.0	0.03948145	0.39	386	tags=28%, list=21%, signal=34%	
GOMF_CYTOKINE_BINDING	GOMF_CYTOKINE_BINDING	Details ...	23	0.5263519	1.6807922	0.0	0.040312625	0.41	232	tags=43%, list=13%, signal=49%	
GOMF_IDENTICAL_PROTEIN_BINDING	GOMF_IDENTICAL_PROTEIN_BINDING	Details ...	267	0.3151242	1.6451242	0.0	0.05416803	0.51	343	tags=25%, list=19%, signal=27%	
GOMF_ACTIN_FILAMENT_BINDING	GOMF_ACTIN_FILAMENT_BINDING	Details ...	35	0.464295	1.6292673	0.0	0.056635235	0.53	257	tags=34%, list=14%, signal=39%	
