NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SUB1	Sub1	43	0.2154170572757721	0.022782952	No	
row_1	EP300	Ep300	124	0.1331917941570282	0.006469355	No	
row_2	PBXIP1	Pbxip1	188	0.09821445494890213	-0.007841708	No	
row_3	JMJD1C	Jmjd1c	216	0.089398592710495	-0.003597257	No	
row_4	IRF2BPL	Irf2bpl	247	0.0823722779750824	-0.0026016391	No	
row_5	CCAR1	Ccar1	291	0.06857944279909134	-0.012030758	No	
row_6	KDM2A	Kdm2a	309	0.06447240710258484	-0.0075628962	No	
row_7	DAXX	Daxx	322	0.062418002635240555	-6.9995294E-4	No	
row_8	RNF20	Rnf20	339	0.05851340293884277	0.0030298217	No	
row_9	ZMYND8	Zmynd8	383	0.052916884422302246	-0.009835226	No	
row_10	ARID3A	Arid3a	407	0.05029250308871269	-0.01189295	No	
row_11	NCOR1	Ncor1	409	0.050145335495471954	-0.0014616163	No	
row_12	ZFPM1	Zfpm1	410	0.05003150925040245	0.0095139	No	
row_13	KDM5A	Kdm5a	412	0.04983840137720108	0.019877901	No	
row_14	BTG1	Btg1	415	0.04939660057425499	0.02957583	No	
row_15	KMT2D	Kmt2d	444	0.046212077140808105	0.023777215	No	
row_16	BASP1	Basp1	451	0.04571625217795372	0.030391173	No	
row_17	FBXL19	Fbxl19	461	0.043697915971279144	0.034854908	No	
row_18	PIAS3	Pias3	484	0.04040052741765976	0.031196311	No	
row_19	NSD1	Nsd1	508	0.03733940050005913	0.026297038	No	
row_20	NCOA1	Ncoa1	517	0.03641384840011597	0.029732004	No	
row_21	HMGB2	Hmgb2	541	0.03413475304841995	0.02412972	No	
row_22	KDM7A	Kdm7a	561	0.03277968987822533	0.02050678	No	
row_23	TBL1X	Tbl1x	591	0.030085911974310875	0.010601384	No	
row_24	TRIP11	Trip11	624	0.026890352368354797	-0.0017124866	No	
row_25	HCFC2	Hcfc2	643	0.0254020057618618	-0.0063847313	No	
row_26	TRIM5	Trim12c	672	0.022870223969221115	-0.017303897	No	
row_27	LPIN2	Lpin2	707	0.018553901463747025	-0.032584857	No	
row_28	MAML3	Maml3	746	0.015886154025793076	-0.05072765	No	
row_29	CIR1	Cir1	799	0.011048327200114727	-0.07789986	No	
row_30	USP16	Usp16	804	0.010800493881106377	-0.077807136	No	
row_31	RSF1	Rsf1	805	0.010724863037467003	-0.07545441	No	
row_32	IRF2BP2	Irf2bp2	818	0.009493996389210224	-0.08020151	No	
row_33	NAB2	Nab2	853	0.0063902828842401505	-0.09815083	No	
row_34	FHL3	Fhl3	884	0.003837875323370099	-0.11438346	No	
row_35	SMARCA2	Smarca2	890	0.0036371590103954077	-0.11643133	No	
row_36	KMT2C	Kmt2c	899	0.0033091057557612658	-0.12025862	No	
row_37	ZMIZ1	Zmiz1	928	4.6986795496195555E-5	-0.13618457	No	
row_38	MYSM1	Mysm1	988	-0.006005951203405857	-0.16844699	No	
row_39	CITED2	Cited2	1010	-0.007675109431147575	-0.17871548	No	
row_40	BEND6	Bend6	1043	-0.01034506130963564	-0.19465892	No	
row_41	HDGFL3	Hdgfl3	1052	-0.011098182760179043	-0.19677751	No	
row_42	ARID5B	Arid5b	1153	-0.02051463909447193	-0.24919237	No	
row_43	HELZ2	Helz2	1180	-0.02289348840713501	-0.2589681	No	
row_44	PARP14	Parp14	1187	-0.02336900308728218	-0.25725654	No	
row_45	POU2AF1	Pou2af1	1188	-0.023404665291309357	-0.2521222	No	
row_46	TOB1	Tob1	1208	-0.025170039385557175	-0.2574145	No	
row_47	SFMBT1	Sfmbt1	1239	-0.0279857125133276	-0.26834977	No	
row_48	THRAP3	Thrap3	1269	-0.03218298405408859	-0.2777951	No	
row_49	DNMT3A	Dnmt3a	1312	-0.03596929460763931	-0.29380885	No	
row_50	EID1	Eid1	1316	-0.036435458809137344	-0.28752336	No	
row_51	NCOA2	Ncoa2	1317	-0.03646833449602127	-0.27952325	No	
row_52	UBE3A	Ube3a	1320	-0.03665461018681526	-0.27262056	No	
row_53	MED13L	Med13l	1340	-0.03886501491069794	-0.27490854	No	
row_54	NRIP1	Nrip1	1381	-0.04298417270183563	-0.28824508	No	
row_55	CEBPZ	Cebpz	1386	-0.04354685917496681	-0.28096873	No	
row_56	SCAI	Scai	1390	-0.043747253715991974	-0.27307925	No	
row_57	FUS	Fus	1453	-0.05180995166301727	-0.29700103	Yes	
row_58	KDM3B	Kdm3b	1460	-0.05301894620060921	-0.28878507	Yes	
row_59	SFR1	Sfr1	1462	-0.05313779041171074	-0.27769727	Yes	
row_60	PSIP1	Psip1	1467	-0.053625982254743576	-0.26820984	Yes	
row_61	PARP9	Parp9	1468	-0.053710341453552246	-0.2564273	Yes	
row_62	BRCA1	Brca1	1469	-0.05378033220767975	-0.24462938	Yes	
row_63	SPEN	Spen	1502	-0.05956022068858147	-0.2497764	Yes	
row_64	CASP8AP2	Casp8ap2	1527	-0.06313390284776688	-0.24958622	Yes	
row_65	RBBP8	Rbbp8	1553	-0.06784813106060028	-0.24893104	Yes	
row_66	WNT4	Wnt4	1556	-0.06861156225204468	-0.23501788	Yes	
row_67	MYBBP1A	Mybbp1a	1575	-0.07275286316871643	-0.22930267	Yes	
row_68	PER2	Per2	1583	-0.0747714638710022	-0.21688397	Yes	
row_69	JADE1	Jade1	1588	-0.07620391994714737	-0.20244355	Yes	
row_70	ACTN1	Actn1	1610	-0.08065683394670486	-0.1967019	Yes	
row_71	ATF7IP	Atf7ip	1644	-0.08591946214437485	-0.19663557	Yes	
row_72	MTDH	Mtdh	1706	-0.1076938733458519	-0.20772882	Yes	
row_73	BRD8	Brd8	1709	-0.1094859316945076	-0.18484896	Yes	
row_74	DTX1	Dtx1	1730	-0.11871276795864105	-0.17018974	Yes	
row_75	EZH2	Ezh2	1733	-0.11966704577207565	-0.14507644	Yes	
row_76	TCERG1	Tcerg1	1750	-0.13040809333324432	-0.12557498	Yes	
row_77	SRSF2	Srsf2	1756	-0.13299895823001862	-0.09924448	Yes	
row_78	BTG2	Btg2	1764	-0.14067193865776062	-0.072369054	Yes	
row_79	ACTN2	Actn2	1779	-0.15296222269535065	-0.04678154	Yes	
row_80	NPM1	Npm1	1795	-0.17195343971252441	-0.017597036	Yes	
row_81	NCOA7	Ncoa7	1806	-0.18918414413928986	0.01821316	Yes	
