NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Details ...	24	0.66585016	2.286697	0.0	0.0	0.0	261	tags=54%, list=14%, signal=62%	
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	Details ...	29	0.58593565	2.1810338	0.0	0.0	0.0	126	tags=38%, list=7%, signal=40%	
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Details ...	15	0.7117514	2.1622958	0.0	0.0	0.0	202	tags=60%, list=11%, signal=67%	
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	Details ...	35	0.5791167	2.1605535	0.0	0.0	0.0	233	tags=37%, list=13%, signal=42%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	Details ...	32	0.5741016	2.088242	0.0	0.003927031	0.02	261	tags=47%, list=14%, signal=54%	
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	Details ...	18	0.62412864	2.0035336	0.0	0.0032725262	0.02	351	tags=39%, list=19%, signal=48%	
REACTOME_SIGNALING_BY_NTRKS	REACTOME_SIGNALING_BY_NTRKS	Details ...	28	0.552177	1.9930139	0.0	0.0036345152	0.03	498	tags=46%, list=27%, signal=63%	
REACTOME_SIGNALING_BY_GPCR	REACTOME_SIGNALING_BY_GPCR	Details ...	72	0.45372277	1.9526179	0.0	0.003917906	0.04	233	tags=26%, list=13%, signal=29%	
REACTOME_CELL_CELL_COMMUNICATION	REACTOME_CELL_CELL_COMMUNICATION	Details ...	23	0.5490615	1.9477589	0.0	0.0034825832	0.04	128	tags=26%, list=7%, signal=28%	
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	Details ...	30	0.52547073	1.8210615	0.021276595	0.018855242	0.2	236	tags=37%, list=13%, signal=41%	
