NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ID3	Id3	50	0.19756470620632172	0.2561356	Yes	
row_1	EP300	Ep300	124	0.1331917941570282	0.4072726	Yes	
row_2	ID2	Id2	293	0.06830493360757828	0.41319966	Yes	
row_3	EGR1	Egr1	305	0.06521876901388168	0.50077194	Yes	
row_4	REST	Rest	325	0.062058329582214355	0.57942235	Yes	
row_5	JUND	Jund	448	0.045872993767261505	0.578374	Yes	
row_6	EGR2	Egr2	570	0.0321122407913208	0.55812424	Yes	
row_7	EGR3	Egr3	598	0.029623491689562798	0.5858377	Yes	
row_8	CDK5R1	Cdk5r1	738	0.016404258087277412	0.53317523	No	
row_9	NAB2	Nab2	853	0.0063902828842401505	0.47984666	No	
row_10	JUNB	Junb	891	0.0035989212337881327	0.4647268	No	
row_11	CREB1	Creb1	965	-0.004020351450890303	0.43047494	No	
row_12	FOS	Fos	992	-0.006176982540637255	0.42508584	No	
row_13	SGK1	Sgk1	1026	-0.008585173636674881	0.4193153	No	
row_14	CHD4	Chd4	1127	-0.01763625256717205	0.38980258	No	
