NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	Details ...	34	0.45189548	1.6430712	0.0	0.36247945	0.34	172	tags=26%, list=9%, signal=29%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	Details ...	19	0.50716776	1.5779698	0.02	0.23663263	0.41	307	tags=47%, list=17%, signal=56%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	Details ...	37	0.43199605	1.5216513	0.06382979	0.19340861	0.44	248	tags=38%, list=13%, signal=43%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Details ...	17	0.48116973	1.4788269	0.051282052	0.18684262	0.51	172	tags=35%, list=9%, signal=39%	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	Details ...	40	0.4291392	1.4653114	0.044444446	0.17040154	0.54	149	tags=30%, list=8%, signal=32%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	Details ...	16	0.48148146	1.4379498	0.04347826	0.16703373	0.61	171	tags=31%, list=9%, signal=34%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	Details ...	15	0.41135287	1.250357	0.22857143	0.35399067	0.86	286	tags=40%, list=16%, signal=47%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	Details ...	35	0.37826544	1.2479922	0.13461539	0.316316	0.86	180	tags=34%, list=10%, signal=37%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	Details ...	16	0.40544486	1.2003238	0.26666668	0.3377708	0.92	154	tags=31%, list=8%, signal=34%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	Details ...	17	0.38585863	1.1863984	0.24444444	0.3209515	0.92	296	tags=35%, list=16%, signal=42%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS	Details ...	18	0.40605998	1.1660463	0.27272728	0.3208601	0.92	145	tags=28%, list=8%, signal=30%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	Details ...	17	0.41376695	1.1643881	0.2888889	0.294903	0.92	99	tags=24%, list=5%, signal=25%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	Details ...	19	0.3477133	1.1107298	0.25	0.33227214	0.94	32	tags=11%, list=2%, signal=11%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS	Details ...	25	0.3147935	1.0916306	0.3137255	0.3289674	0.95	234	tags=24%, list=13%, signal=27%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	Details ...	28	0.2932084	0.9806938	0.48	0.43065646	0.97	154	tags=18%, list=8%, signal=19%	
