NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_RIBONUCLEOPROTEIN_COMPLEX	Details ...	93	-0.5691901	-2.2244794	0.0	0.0	0.0	244	tags=38%, list=13%, signal=41%	
GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	Details ...	56	-0.5412499	-1.9675399	0.021276595	0.05625038	0.08	214	tags=34%, list=12%, signal=37%	
GOCC_RIBOSOME	GOCC_RIBOSOME	Details ...	38	-0.717129	-1.9627936	0.0	0.03750025	0.08	152	tags=53%, list=8%, signal=56%	
GOCC_CONDENSED_CHROMOSOME	GOCC_CONDENSED_CHROMOSOME	Details ...	31	-0.606074	-1.9488283	0.018518519	0.031012094	0.09	322	tags=48%, list=18%, signal=58%	
GOCC_CHROMOSOME_CENTROMERIC_REGION	GOCC_CHROMOSOME_CENTROMERIC_REGION	Details ...	38	-0.568299	-1.9140577	0.0	0.02709203	0.1	214	tags=37%, list=12%, signal=41%	
GOCC_NUCLEOLUS	GOCC_NUCLEOLUS	Details ...	141	-0.42003343	-1.8941735	0.0	0.022576692	0.1	308	tags=32%, list=17%, signal=35%	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT	Details ...	19	-0.8499051	-1.8865278	0.0	0.022118624	0.12	117	tags=68%, list=6%, signal=72%	
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	Details ...	19	-0.8499051	-1.8865278	0.0	0.019353796	0.12	117	tags=68%, list=6%, signal=72%	
GOCC_RIBOSOMAL_SUBUNIT	GOCC_RIBOSOMAL_SUBUNIT	Details ...	32	-0.73647743	-1.8601782	0.0	0.020718751	0.13	152	tags=56%, list=8%, signal=60%	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	Details ...	29	-0.75400615	-1.8588667	0.0	0.018646875	0.13	152	tags=59%, list=8%, signal=63%	
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME	Details ...	37	-0.54350275	-1.8351073	0.0	0.020650731	0.16	378	tags=49%, list=21%, signal=60%	
GOCC_KINETOCHORE	GOCC_KINETOCHORE	Details ...	21	-0.6284711	-1.8295975	0.0	0.020444049	0.18	185	tags=43%, list=10%, signal=47%	
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	Details ...	31	-0.5241887	-1.7941678	0.0	0.026819106	0.25	382	tags=42%, list=21%, signal=52%	
GOCC_APICAL_PART_OF_CELL	GOCC_APICAL_PART_OF_CELL	Details ...	37	-0.45473656	-1.6843009	0.016949153	0.06850974	0.51	370	tags=43%, list=20%, signal=53%	
GOCC_CHROMOSOME_TELOMERIC_REGION	GOCC_CHROMOSOME_TELOMERIC_REGION	Details ...	23	-0.537065	-1.6518128	0.039215688	0.086283684	0.58	214	tags=35%, list=12%, signal=39%	
GOCC_NEURON_TO_NEURON_SYNAPSE	GOCC_NEURON_TO_NEURON_SYNAPSE	Details ...	30	-0.47537816	-1.6118535	0.033333335	0.11295985	0.67	241	tags=37%, list=13%, signal=42%	
GOCC_MICROTUBULE_CYTOSKELETON	GOCC_MICROTUBULE_CYTOSKELETON	Details ...	216	-0.31372386	-1.5077752	0.0	0.20714456	0.81	382	tags=27%, list=21%, signal=30%	
GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	Details ...	24	-0.47726086	-1.4909662	0.078431375	0.21667728	0.83	182	tags=25%, list=10%, signal=27%	
GOCC_MICROTUBULE	GOCC_MICROTUBULE	Details ...	70	-0.39863545	-1.4872414	0.016949153	0.21148354	0.86	345	tags=29%, list=19%, signal=34%	
GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	Details ...	144	-0.33094588	-1.4794134	0.02173913	0.21079583	0.87	382	tags=26%, list=21%, signal=30%	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_ENDOCYTIC_VESICLE_MEMBRANE		20	-0.49308968	-1.4771503	0.13207547	0.20247395	0.87	399	tags=50%, list=22%, signal=63%	
GOCC_PROTEIN_KINASE_COMPLEX	GOCC_PROTEIN_KINASE_COMPLEX		17	-0.48597267	-1.4610872	0.03846154	0.21182293	0.91	275	tags=35%, list=15%, signal=41%	
GOCC_APICAL_PLASMA_MEMBRANE	GOCC_APICAL_PLASMA_MEMBRANE		29	-0.40011016	-1.454695	0.0877193	0.21121109	0.92	370	tags=38%, list=20%, signal=47%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION		90	-0.33581546	-1.4483111	0.036363635	0.21335986	0.94	152	tags=20%, list=8%, signal=21%	
GOCC_SUPRAMOLECULAR_COMPLEX	GOCC_SUPRAMOLECULAR_COMPLEX		171	-0.32616657	-1.4378498	0.018181818	0.2146043	0.95	261	tags=23%, list=14%, signal=24%	
GOCC_ENDOPLASMIC_RETICULUM	GOCC_ENDOPLASMIC_RETICULUM		168	-0.32933557	-1.4339217	0.036363635	0.21184285	0.96	290	tags=24%, list=16%, signal=26%	
GOCC_SPINDLE	GOCC_SPINDLE		70	-0.35930705	-1.4277768	0.06557377	0.2099479	0.96	326	tags=30%, list=18%, signal=35%	
GOCC_FIBRILLAR_CENTER	GOCC_FIBRILLAR_CENTER		20	-0.4414564	-1.3819857	0.16129032	0.2636972	0.97	212	tags=30%, list=12%, signal=34%	
GOCC_MITOCHONDRIAL_MATRIX	GOCC_MITOCHONDRIAL_MATRIX		16	-0.46529636	-1.3720611	0.12244898	0.2705188	0.97	136	tags=25%, list=7%, signal=27%	
GOCC_SPINDLE_POLE	GOCC_SPINDLE_POLE		35	-0.3820041	-1.3411273	0.057692308	0.3102336	0.99	277	tags=29%, list=15%, signal=33%	
GOCC_TRANSFERASE_COMPLEX	GOCC_TRANSFERASE_COMPLEX		101	-0.3012639	-1.2943463	0.09259259	0.377163	1.0	382	tags=29%, list=21%, signal=34%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		60	-0.31922215	-1.2853197	0.14545454	0.38096416	1.0	266	tags=28%, list=14%, signal=32%	
GOCC_SUPRAMOLECULAR_POLYMER	GOCC_SUPRAMOLECULAR_POLYMER		121	-0.29611868	-1.2844508	0.033333335	0.37053832	1.0	277	tags=22%, list=15%, signal=25%	
GOCC_CHROMOSOME	GOCC_CHROMOSOME		245	-0.2680395	-1.2755632	0.05357143	0.3740993	1.0	386	tags=26%, list=21%, signal=29%	
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK		101	-0.3142413	-1.2742686	0.15384616	0.3654945	1.0	290	tags=24%, list=16%, signal=27%	
GOCC_PIGMENT_GRANULE	GOCC_PIGMENT_GRANULE		15	-0.43382043	-1.2725747	0.09615385	0.3590272	1.0	310	tags=47%, list=17%, signal=56%	
GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	GOCC_FICOLIN_1_RICH_GRANULE_LUMEN		18	-0.45768154	-1.2705418	0.1521739	0.35154662	1.0	149	tags=28%, list=8%, signal=30%	
GOCC_CENTROSOME	GOCC_CENTROSOME		128	-0.2740865	-1.2677764	0.06896552	0.35030556	1.0	365	tags=25%, list=20%, signal=29%	
GOCC_LATE_ENDOSOME	GOCC_LATE_ENDOSOME		18	-0.41308656	-1.2597153	0.16071428	0.3550049	1.0	255	tags=33%, list=14%, signal=38%	
GOCC_POLYMERIC_CYTOSKELETAL_FIBER	GOCC_POLYMERIC_CYTOSKELETAL_FIBER		100	-0.2986774	-1.246669	0.05	0.37014902	1.0	277	tags=23%, list=15%, signal=26%	
GOCC_MITOTIC_SPINDLE	GOCC_MITOTIC_SPINDLE		33	-0.35703877	-1.2161471	0.22033899	0.41906366	1.0	326	tags=33%, list=18%, signal=40%	
GOCC_MICROTUBULE_ORGANIZING_CENTER	GOCC_MICROTUBULE_ORGANIZING_CENTER		155	-0.25512546	-1.2009339	0.06153846	0.4419467	1.0	382	tags=25%, list=21%, signal=29%	
GOCC_DISTAL_AXON	GOCC_DISTAL_AXON		39	-0.3348275	-1.1966254	0.18367347	0.4407964	1.0	255	tags=26%, list=14%, signal=29%	
GOCC_NUCLEAR_BODY	GOCC_NUCLEAR_BODY		118	-0.2679856	-1.1962477	0.18518518	0.43254557	1.0	385	tags=25%, list=21%, signal=30%	
GOCC_MITOCHONDRION	GOCC_MITOCHONDRION		135	-0.2603789	-1.1902823	0.15517241	0.43072397	1.0	402	tags=31%, list=22%, signal=37%	
GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX	GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX		87	-0.2793497	-1.1724886	0.16666667	0.45241246	1.0	390	tags=29%, list=21%, signal=35%	
GOCC_SITE_OF_POLARIZED_GROWTH	GOCC_SITE_OF_POLARIZED_GROWTH		33	-0.3311221	-1.1670532	0.24489796	0.46078777	1.0	255	tags=24%, list=14%, signal=28%	
GOCC_NON_MOTILE_CILIUM	GOCC_NON_MOTILE_CILIUM		16	-0.38783345	-1.1650289	0.26666668	0.4550806	1.0	376	tags=31%, list=20%, signal=39%	
GOCC_CATALYTIC_COMPLEX	GOCC_CATALYTIC_COMPLEX		167	-0.251083	-1.1644516	0.18333334	0.44759607	1.0	390	tags=26%, list=21%, signal=30%	
GOCC_FICOLIN_1_RICH_GRANULE	GOCC_FICOLIN_1_RICH_GRANULE		25	-0.36258063	-1.1549146	0.3	0.4580778	1.0	149	tags=20%, list=8%, signal=21%	
GOCC_AZUROPHIL_GRANULE	GOCC_AZUROPHIL_GRANULE		15	-0.402909	-1.1431684	0.31914893	0.4735437	1.0	120	tags=33%, list=7%, signal=35%	
GOCC_VACUOLAR_LUMEN	GOCC_VACUOLAR_LUMEN		18	-0.38843507	-1.1411227	0.27659574	0.4682499	1.0	96	tags=33%, list=5%, signal=35%	
GOCC_CENTRIOLE	GOCC_CENTRIOLE		35	-0.33757097	-1.1394991	0.2542373	0.46247223	1.0	357	tags=29%, list=19%, signal=35%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		23	-0.37263563	-1.1387213	0.30357143	0.45581904	1.0	384	tags=43%, list=21%, signal=54%	
GOCC_AXON	GOCC_AXON		79	-0.2836406	-1.1285431	0.31034482	0.4687075	1.0	323	tags=27%, list=18%, signal=31%	
GOCC_MIDBODY	GOCC_MIDBODY		36	-0.30769485	-1.125351	0.30357143	0.4645926	1.0	225	tags=22%, list=12%, signal=25%	
GOCC_SPLICEOSOMAL_COMPLEX	GOCC_SPLICEOSOMAL_COMPLEX		24	-0.34873116	-1.1216164	0.33870968	0.46293435	1.0	498	tags=33%, list=27%, signal=45%	
GOCC_HETEROCHROMATIN	GOCC_HETEROCHROMATIN		15	-0.40146416	-1.1213675	0.34545454	0.45510757	1.0	356	tags=33%, list=19%, signal=41%	
