NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	Details ...	38	0.55981195	2.144342	0.0	0.007340425	0.01	224	tags=37%, list=12%, signal=41%	
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	Details ...	21	0.6633841	2.1302648	0.0	0.0036702126	0.01	224	tags=38%, list=12%, signal=43%	
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	Details ...	31	0.59204227	2.129552	0.0	0.0024468084	0.01	226	tags=35%, list=12%, signal=40%	
GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	Details ...	48	0.45217007	1.9676223	0.0	0.0058537573	0.02	226	tags=25%, list=12%, signal=28%	
GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE	Details ...	105	0.4373962	1.9036582	0.0	0.009991091	0.04	232	tags=27%, list=13%, signal=29%	
GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	Details ...	149	0.41532567	1.8973024	0.0	0.008325908	0.04	236	tags=24%, list=13%, signal=25%	
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION	Details ...	69	0.42914286	1.8414437	0.0	0.013866188	0.09	239	tags=25%, list=13%, signal=27%	
GOCC_ACTIN_BASED_CELL_PROJECTION	GOCC_ACTIN_BASED_CELL_PROJECTION	Details ...	32	0.51728994	1.8271725	0.0	0.014740385	0.09	203	tags=38%, list=11%, signal=41%	
GOCC_ACTIN_CYTOSKELETON	GOCC_ACTIN_CYTOSKELETON	Details ...	69	0.43820125	1.7524415	0.0	0.029227037	0.2	307	tags=36%, list=17%, signal=42%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	Details ...	66	0.41938806	1.7335817	0.0	0.029752344	0.22	269	tags=27%, list=15%, signal=31%	
GOCC_ACTIN_FILAMENT	GOCC_ACTIN_FILAMENT	Details ...	23	0.523113	1.6825074	0.0	0.049104527	0.35	295	tags=43%, list=16%, signal=51%	
GOCC_APICAL_JUNCTION_COMPLEX	GOCC_APICAL_JUNCTION_COMPLEX	Details ...	22	0.47671026	1.6714371	0.0	0.050948005	0.4	388	tags=32%, list=21%, signal=40%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION	Details ...	27	0.46374744	1.641635	0.021276595	0.06997684	0.58	392	tags=41%, list=21%, signal=51%	
GOCC_CELL_SURFACE	GOCC_CELL_SURFACE	Details ...	112	0.35113794	1.5972923	0.0	0.0905942	0.7	269	tags=26%, list=15%, signal=28%	
GOCC_FILOPODIUM	GOCC_FILOPODIUM	Details ...	18	0.49350485	1.5639546	0.03508772	0.099133715	0.75	203	tags=39%, list=11%, signal=43%	
GOCC_ENDOSOME	GOCC_ENDOSOME	Details ...	102	0.35265973	1.5592879	0.02173913	0.094258875	0.75	343	tags=30%, list=19%, signal=35%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE	Details ...	81	0.3478632	1.541904	0.022727273	0.100144066	0.79	378	tags=33%, list=21%, signal=40%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE	Details ...	40	0.3949371	1.5333406	0.0	0.09706069	0.81	266	tags=35%, list=14%, signal=40%	
GOCC_LEADING_EDGE_MEMBRANE	GOCC_LEADING_EDGE_MEMBRANE	Details ...	29	0.43313977	1.5107182	0.02173913	0.106720895	0.85	249	tags=34%, list=14%, signal=39%	
GOCC_SPECIFIC_GRANULE	GOCC_SPECIFIC_GRANULE	Details ...	20	0.4790683	1.4727588	0.037037037	0.12452019	0.9	399	tags=50%, list=22%, signal=63%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM		36	0.3933848	1.466627	0.024390243	0.12206254	0.9	329	tags=33%, list=18%, signal=40%	
GOCC_PERIKARYON	GOCC_PERIKARYON		16	0.48083425	1.451689	0.1	0.13349463	0.93	181	tags=25%, list=10%, signal=27%	
GOCC_RUFFLE_MEMBRANE	GOCC_RUFFLE_MEMBRANE		19	0.46202803	1.4159681	0.08	0.16299346	0.96	249	tags=37%, list=14%, signal=42%	
GOCC_GOLGI_APPARATUS	GOCC_GOLGI_APPARATUS		163	0.28105354	1.4121288	0.0	0.15990232	0.96	436	tags=28%, list=24%, signal=33%	
GOCC_EXOCYTIC_VESICLE	GOCC_EXOCYTIC_VESICLE		19	0.41782922	1.4036103	0.04255319	0.16128162	0.96	300	tags=32%, list=16%, signal=37%	
GOCC_RUFFLE	GOCC_RUFFLE		44	0.36320382	1.4021201	0.019607844	0.15592837	0.96	378	tags=36%, list=21%, signal=45%	
GOCC_TRANS_GOLGI_NETWORK	GOCC_TRANS_GOLGI_NETWORK		16	0.4558255	1.3859202	0.09803922	0.16677816	0.98	456	tags=38%, list=25%, signal=49%	
GOCC_PHAGOCYTIC_VESICLE	GOCC_PHAGOCYTIC_VESICLE		24	0.4084458	1.3405322	0.104166664	0.21243055	0.99	115	tags=17%, list=6%, signal=18%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		23	0.39583552	1.3186077	0.12244898	0.2319607	0.99	266	tags=35%, list=14%, signal=40%	
GOCC_ANCHORING_JUNCTION	GOCC_ANCHORING_JUNCTION		141	0.2737593	1.3132437	0.06521739	0.23018119	0.99	240	tags=22%, list=13%, signal=23%	
GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT	GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT		74	0.30723262	1.3114105	0.054545455	0.22413464	0.99	526	tags=35%, list=29%, signal=47%	
GOCC_GLUTAMATERGIC_SYNAPSE	GOCC_GLUTAMATERGIC_SYNAPSE		28	0.3788291	1.2841412	0.071428575	0.25710177	1.0	125	tags=18%, list=7%, signal=19%	
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX	GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX		76	0.28878865	1.2766982	0.125	0.26133215	1.0	232	tags=18%, list=13%, signal=20%	
GOCC_TRANSPORT_VESICLE	GOCC_TRANSPORT_VESICLE		31	0.3501302	1.2663041	0.20454545	0.26670864	1.0	300	tags=26%, list=16%, signal=30%	
GOCC_TIGHT_JUNCTION	GOCC_TIGHT_JUNCTION		18	0.4009661	1.2624218	0.1	0.265182	1.0	239	tags=22%, list=13%, signal=25%	
GOCC_VESICLE_LUMEN	GOCC_VESICLE_LUMEN		49	0.32194975	1.2620577	0.10909091	0.25806475	1.0	149	tags=24%, list=8%, signal=26%	
GOCC_SECRETORY_VESICLE	GOCC_SECRETORY_VESICLE		114	0.27190727	1.2594229	0.09090909	0.25593898	1.0	300	tags=25%, list=16%, signal=28%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		19	0.4266919	1.2511737	0.15686275	0.26202643	1.0	176	tags=26%, list=10%, signal=29%	
GOCC_VESICLE_MEMBRANE	GOCC_VESICLE_MEMBRANE		86	0.28957987	1.2509072	0.12	0.25549805	1.0	256	tags=22%, list=14%, signal=24%	
GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM	GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM		109	0.2763772	1.2507654	0.15384616	0.2491106	1.0	226	tags=17%, list=12%, signal=18%	
GOCC_MEMBRANE_PROTEIN_COMPLEX	GOCC_MEMBRANE_PROTEIN_COMPLEX		113	0.26682678	1.2284744	0.14	0.27424088	1.0	232	tags=17%, list=13%, signal=18%	
GOCC_CELL_BODY	GOCC_CELL_BODY		62	0.28568715	1.2030655	0.18421052	0.3008448	1.0	181	tags=15%, list=10%, signal=16%	
GOCC_SECRETORY_GRANULE	GOCC_SECRETORY_GRANULE		96	0.25639758	1.1906173	0.16	0.3116625	1.0	251	tags=22%, list=14%, signal=24%	
GOCC_RECEPTOR_COMPLEX	GOCC_RECEPTOR_COMPLEX		55	0.30092987	1.1876895	0.1923077	0.30793	1.0	284	tags=25%, list=15%, signal=29%	
GOCC_SOMATODENDRITIC_COMPARTMENT	GOCC_SOMATODENDRITIC_COMPARTMENT		99	0.2684336	1.1866279	0.14285715	0.30267733	1.0	245	tags=18%, list=13%, signal=20%	
GOCC_ENDOSOME_MEMBRANE	GOCC_ENDOSOME_MEMBRANE		53	0.28643924	1.1539401	0.30952382	0.34833008	1.0	533	tags=42%, list=29%, signal=57%	
GOCC_P_BODY	GOCC_P_BODY		18	0.38099343	1.1472389	0.25	0.35050896	1.0	424	tags=33%, list=23%, signal=43%	
GOCC_PRESYNAPSE	GOCC_PRESYNAPSE		37	0.31030607	1.1435122	0.31914893	0.34928435	1.0	300	tags=24%, list=16%, signal=28%	
GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE		23	0.34453687	1.1402519	0.31111112	0.3482473	1.0	58	tags=9%, list=3%, signal=9%	
GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX	GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX		15	0.37708658	1.1387976	0.27659574	0.34484303	1.0	410	tags=47%, list=22%, signal=60%	
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE		33	0.31833977	1.1287163	0.17777778	0.35252357	1.0	300	tags=27%, list=16%, signal=32%	
GOCC_VACUOLE	GOCC_VACUOLE		81	0.25268918	1.1237524	0.26666668	0.35421458	1.0	341	tags=26%, list=19%, signal=30%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER		16	0.39632067	1.1232585	0.30769232	0.34800765	1.0	266	tags=38%, list=14%, signal=43%	
