NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MAML1_TARGET_GENES	MAML1_TARGET_GENES	Details ...	47	0.5093864	2.0379672	0.0	0.0056923074	0.01	313	tags=43%, list=17%, signal=50%	
ZNF486_TARGET_GENES	ZNF486_TARGET_GENES	Details ...	22	0.52581716	1.7526435	0.0	0.106789544	0.21	291	tags=36%, list=16%, signal=43%	
FOXH1_TARGET_GENES	FOXH1_TARGET_GENES	Details ...	97	0.38039583	1.7327209	0.0	0.08054522	0.24	394	tags=33%, list=21%, signal=40%	
NFKBIA_TARGET_GENES	NFKBIA_TARGET_GENES	Details ...	86	0.3844267	1.7050474	0.0	0.08589996	0.35	286	tags=23%, list=16%, signal=26%	
HBZ_TARGET_GENES	HBZ_TARGET_GENES	Details ...	99	0.3906293	1.6693146	0.0	0.08757763	0.4	362	tags=29%, list=20%, signal=35%	
ZNF584_TARGET_GENES	ZNF584_TARGET_GENES	Details ...	21	0.5113056	1.6513293	0.0	0.09019847	0.47	322	tags=33%, list=18%, signal=40%	
ZNF577_TARGET_GENES	ZNF577_TARGET_GENES	Details ...	43	0.43181077	1.6358308	0.0	0.08532392	0.5	435	tags=40%, list=24%, signal=51%	
NR0B1_TARGET_GENES	NR0B1_TARGET_GENES	Details ...	32	0.44060805	1.6003085	0.018518519	0.100846045	0.59	596	tags=50%, list=32%, signal=73%	
ZNF423_TARGET_GENES	ZNF423_TARGET_GENES	Details ...	125	0.31816322	1.5555172	0.0	0.14060508	0.73	381	tags=30%, list=21%, signal=35%	
ZNF92_TARGET_GENES	ZNF92_TARGET_GENES	Details ...	122	0.32665253	1.5056359	0.02631579	0.19752797	0.86	352	tags=28%, list=19%, signal=32%	
NR1H4_TARGET_GENES	NR1H4_TARGET_GENES	Details ...	36	0.39080653	1.4808972	0.04	0.21281052	0.9	461	tags=44%, list=25%, signal=58%	
ZNF33A_TARGET_GENES	ZNF33A_TARGET_GENES	Details ...	27	0.41733363	1.4794462	0.03846154	0.1976988	0.91	249	tags=22%, list=14%, signal=25%	
ISL1_TARGET_GENES	ISL1_TARGET_GENES	Details ...	78	0.3296125	1.4728723	0.023255814	0.19154063	0.92	316	tags=22%, list=17%, signal=25%	
PHF21A_TARGET_GENES	PHF21A_TARGET_GENES	Details ...	31	0.42574823	1.4714483	0.045454547	0.17993581	0.92	406	tags=39%, list=22%, signal=49%	
ZNF597_TARGET_GENES	ZNF597_TARGET_GENES	Details ...	150	0.3082151	1.4553947	0.024390243	0.18925413	0.97	321	tags=27%, list=17%, signal=30%	
ZSCAN4_TARGET_GENES	ZSCAN4_TARGET_GENES	Details ...	106	0.31672022	1.4525318	0.0	0.18134336	0.97	335	tags=26%, list=18%, signal=30%	
BCL6B_TARGET_GENES	BCL6B_TARGET_GENES	Details ...	20	0.42858922	1.4504974	0.07692308	0.17452611	0.97	58	tags=15%, list=3%, signal=15%	
ZNF768_TARGET_GENES	ZNF768_TARGET_GENES	Details ...	136	0.30196726	1.4320018	0.023809524	0.19352867	0.98	465	tags=38%, list=25%, signal=47%	
