NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_ACTIN_CYTOSKELETON	GOCC_ACTIN_CYTOSKELETON	Details ...	69	0.42907754	1.7798448	0.0	0.2638589	0.25	151	tags=28%, list=8%, signal=29%	
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	Details ...	38	0.45943445	1.7497643	0.0	0.19199285	0.36	294	tags=39%, list=16%, signal=46%	
GOCC_RUFFLE_MEMBRANE	GOCC_RUFFLE_MEMBRANE	Details ...	19	0.5046162	1.5823321	0.04347826	0.4049814	0.71	191	tags=32%, list=10%, signal=35%	
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	Details ...	21	0.454807	1.5384643	0.0	0.384342	0.77	70	tags=19%, list=4%, signal=20%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	Details ...	23	0.46209845	1.4756817	0.08888889	0.43309104	0.85	147	tags=30%, list=8%, signal=33%	
GOCC_ACTIN_FILAMENT	GOCC_ACTIN_FILAMENT	Details ...	23	0.46424934	1.473021	0.030303031	0.36830327	0.85	151	tags=30%, list=8%, signal=33%	
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	Details ...	31	0.3996667	1.4584268	0.02173913	0.3453547	0.88	325	tags=35%, list=18%, signal=42%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER	Details ...	16	0.5035183	1.4499394	0.11627907	0.32033026	0.89	105	tags=31%, list=6%, signal=33%	
GOCC_ANCHORING_JUNCTION	GOCC_ANCHORING_JUNCTION	Details ...	141	0.2985611	1.4444404	0.028571429	0.29106486	0.89	207	tags=22%, list=11%, signal=23%	
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION	Details ...	69	0.34966227	1.4431474	0.046511628	0.26359174	0.9	131	tags=19%, list=7%, signal=20%	
GOCC_ENDOSOME	GOCC_ENDOSOME	Details ...	102	0.3122385	1.4281085	0.029411765	0.2678441	0.92	242	tags=27%, list=13%, signal=30%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION	Details ...	90	0.3167346	1.4173127	0.05263158	0.26575333	0.94	174	tags=22%, list=9%, signal=23%	
GOCC_ACTIN_BASED_CELL_PROJECTION	GOCC_ACTIN_BASED_CELL_PROJECTION	Details ...	32	0.3891141	1.3331281	0.06666667	0.38499755	0.98	154	tags=28%, list=8%, signal=30%	
GOCC_SPECIFIC_GRANULE	GOCC_SPECIFIC_GRANULE	Details ...	20	0.44667664	1.3264506	0.093023255	0.36664832	0.98	291	tags=50%, list=16%, signal=59%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION	Details ...	27	0.37627548	1.3106515	0.17391305	0.36737245	0.99	191	tags=26%, list=10%, signal=29%	
GOCC_LEADING_EDGE_MEMBRANE	GOCC_LEADING_EDGE_MEMBRANE	Details ...	29	0.3686242	1.3078196	0.0862069	0.34964705	0.99	205	tags=28%, list=11%, signal=31%	
GOCC_APICAL_JUNCTION_COMPLEX	GOCC_APICAL_JUNCTION_COMPLEX	Details ...	22	0.38037446	1.2921691	0.08695652	0.35840034	0.99	291	tags=27%, list=16%, signal=32%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE	Details ...	40	0.34807274	1.2897214	0.12244898	0.34214467	0.99	247	tags=30%, list=13%, signal=34%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM	Details ...	36	0.3515473	1.2885113	0.09756097	0.32593656	0.99	244	tags=31%, list=13%, signal=35%	
GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	Details ...	149	0.2663126	1.277365	0.028571429	0.32586336	0.99	213	tags=22%, list=12%, signal=23%	
GOCC_CELL_CORTEX	GOCC_CELL_CORTEX		35	0.34849468	1.2621732	0.1590909	0.33712593	0.99	188	tags=23%, list=10%, signal=25%	
GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE		105	0.27652484	1.2593249	0.075	0.32693335	0.99	200	tags=20%, list=11%, signal=21%	
GOCC_ACTIN_FILAMENT_BUNDLE	GOCC_ACTIN_FILAMENT_BUNDLE		15	0.45464855	1.2390525	0.22222222	0.3434839	0.99	243	tags=33%, list=13%, signal=38%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		19	0.41252896	1.2379363	0.20930232	0.33039695	0.99	227	tags=37%, list=12%, signal=42%	
GOCC_EXOCYTIC_VESICLE	GOCC_EXOCYTIC_VESICLE		19	0.39100355	1.2370224	0.21428572	0.31848758	0.99	162	tags=21%, list=9%, signal=23%	
GOCC_SECRETORY_VESICLE	GOCC_SECRETORY_VESICLE		114	0.25574365	1.1586647	0.1875	0.43053162	1.0	256	tags=27%, list=14%, signal=30%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		81	0.27519926	1.1337662	0.275	0.4616044	1.0	255	tags=25%, list=14%, signal=27%	
GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE		48	0.26747057	1.1287309	0.25	0.4523046	1.0	210	tags=19%, list=11%, signal=21%	
GOCC_PERIKARYON	GOCC_PERIKARYON		16	0.38324696	1.126892	0.3783784	0.4405689	1.0	126	tags=19%, list=7%, signal=20%	
GOCC_FILOPODIUM	GOCC_FILOPODIUM		18	0.36429018	1.0983031	0.30769232	0.4789318	1.0	154	tags=28%, list=8%, signal=30%	
GOCC_SOMATODENDRITIC_COMPARTMENT	GOCC_SOMATODENDRITIC_COMPARTMENT		99	0.23102072	1.0732496	0.2820513	0.51967436	1.0	131	tags=13%, list=7%, signal=13%	
GOCC_RUFFLE	GOCC_RUFFLE		44	0.28259417	1.0562192	0.41666666	0.53669846	1.0	255	tags=27%, list=14%, signal=31%	
GOCC_POSTSYNAPSE	GOCC_POSTSYNAPSE		54	0.25539422	0.9818376	0.41666666	0.6903547	1.0	131	tags=15%, list=7%, signal=15%	
GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX		16	0.30470687	0.9673303	0.5	0.7100719	1.0	13	tags=6%, list=1%, signal=6%	
