NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME	Details ...	37	-0.5921475	-2.0317106	0.0	0.06264369	0.05	512	tags=59%, list=28%, signal=81%	
GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	Details ...	56	-0.5544596	-1.9293238	0.0	0.07049108	0.09	326	tags=38%, list=18%, signal=44%	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_ENDOCYTIC_VESICLE_MEMBRANE	Details ...	20	-0.62791395	-1.8299242	0.0	0.083712116	0.14	502	tags=70%, list=27%, signal=95%	
GOCC_CONDENSED_CHROMOSOME	GOCC_CONDENSED_CHROMOSOME	Details ...	31	-0.61110413	-1.8266152	0.0	0.065221585	0.15	493	tags=65%, list=27%, signal=87%	
GOCC_CHROMOSOME	GOCC_CHROMOSOME	Details ...	245	-0.37763992	-1.7526346	0.0	0.11183911	0.26	523	tags=37%, list=28%, signal=45%	
GOCC_CHROMOSOME_CENTROMERIC_REGION	GOCC_CHROMOSOME_CENTROMERIC_REGION	Details ...	38	-0.5517539	-1.746842	0.017857144	0.096982285	0.26	326	tags=39%, list=18%, signal=47%	
GOCC_KINETOCHORE	GOCC_KINETOCHORE	Details ...	21	-0.629639	-1.7365817	0.0	0.09559557	0.28	326	tags=52%, list=18%, signal=63%	
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	Details ...	31	-0.49584225	-1.7310053	0.0	0.0926634	0.31	199	tags=32%, list=11%, signal=36%	
GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	Details ...	144	-0.38300917	-1.65342	0.0	0.16418827	0.56	668	tags=45%, list=36%, signal=65%	
GOCC_CHROMOSOME_TELOMERIC_REGION	GOCC_CHROMOSOME_TELOMERIC_REGION	Details ...	23	-0.5435343	-1.6429754	0.0	0.16126673	0.59	294	tags=35%, list=16%, signal=41%	
GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	Details ...	24	-0.5457867	-1.6360997	0.035714287	0.15325493	0.61	608	tags=50%, list=33%, signal=74%	
GOCC_NUCLEOLUS	GOCC_NUCLEOLUS	Details ...	141	-0.34382537	-1.5836434	0.0	0.19555421	0.73	327	tags=26%, list=18%, signal=29%	
GOCC_MIDBODY	GOCC_MIDBODY	Details ...	36	-0.47481108	-1.5828586	0.0	0.18380567	0.73	425	tags=47%, list=23%, signal=60%	
GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE	Details ...	47	-0.41664353	-1.5697149	0.032786883	0.18808143	0.76	502	tags=49%, list=27%, signal=66%	
GOCC_HETEROCHROMATIN	GOCC_HETEROCHROMATIN	Details ...	15	-0.5527575	-1.5600168	0.039215688	0.1936684	0.77	554	tags=53%, list=30%, signal=76%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN	Details ...	60	-0.39987424	-1.5455198	0.0	0.20500927	0.81	355	tags=33%, list=19%, signal=40%	
GOCC_ENDOPLASMIC_RETICULUM	GOCC_ENDOPLASMIC_RETICULUM	Details ...	168	-0.33531523	-1.5391568	0.0	0.20086102	0.82	480	tags=34%, list=26%, signal=42%	
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	Details ...	29	-0.47943336	-1.4841175	0.039215688	0.26649576	0.89	339	tags=34%, list=18%, signal=42%	
