NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_RIBOSOME	KEGG_RIBOSOME	Details ...	29	-0.76903605	-2.047455	0.0	0.009393548	0.02	152	tags=62%, list=8%, signal=67%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	Details ...	20	-0.5339663	-1.7019123	0.0	0.06446083	0.15	85	tags=20%, list=5%, signal=21%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	Details ...	18	-0.4524067	-1.4270756	0.055555556	0.30963376	0.73	164	tags=33%, list=9%, signal=36%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE	Details ...	25	-0.4240877	-1.3797952	0.08695652	0.28837237	0.78	242	tags=32%, list=13%, signal=36%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY	Details ...	16	-0.45340216	-1.3503376	0.083333336	0.27298325	0.8	395	tags=44%, list=21%, signal=55%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	Details ...	16	-0.42036453	-1.2670685	0.19298245	0.33739892	0.92	242	tags=38%, list=13%, signal=43%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER	Details ...	20	-0.34939262	-1.0934289	0.3	0.58754027	1.0	180	tags=20%, list=10%, signal=22%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	Details ...	25	-0.30120176	-1.0155313	0.3962264	0.6754476	1.0	381	tags=40%, list=21%, signal=50%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM	Details ...	17	-0.3256847	-0.96578187	0.43636364	0.6955946	1.0	248	tags=24%, list=13%, signal=27%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	Details ...	17	-0.3111247	-0.9187198	0.5588235	0.71922624	1.0	314	tags=35%, list=17%, signal=42%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	Details ...	15	-0.3310027	-0.91593397	0.53061223	0.66039175	1.0	554	tags=47%, list=30%, signal=66%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	Details ...	20	-0.28458786	-0.85224605	0.6226415	0.7280544	1.0	585	tags=60%, list=32%, signal=87%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	Details ...	15	-0.27291048	-0.76532114	0.78688526	0.7984874	1.0	108	tags=13%, list=6%, signal=14%	
