NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_PLATELET_ACTIVATION	GOBP_PLATELET_ACTIVATION	Details ...	28	0.70754206	2.3311675	0.0	0.0	0.0	225	tags=50%, list=12%, signal=56%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	Details ...	34	0.65947056	2.302905	0.0	0.0	0.0	149	tags=38%, list=8%, signal=41%	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_HOMOTYPIC_CELL_CELL_ADHESION	Details ...	17	0.7700035	2.2967582	0.0	0.0	0.0	128	tags=53%, list=7%, signal=56%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	Details ...	46	0.6025373	2.2818537	0.0	0.0	0.0	169	tags=35%, list=9%, signal=37%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	Details ...	22	0.67887175	2.279365	0.0	0.0	0.0	261	tags=50%, list=14%, signal=58%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE	Details ...	18	0.7092139	2.2720234	0.0	0.0	0.0	172	tags=44%, list=9%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	Details ...	15	0.7876585	2.2638648	0.0	0.0	0.0	128	tags=47%, list=7%, signal=50%	
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	Details ...	42	0.5940822	2.2561598	0.0	0.0	0.0	172	tags=36%, list=9%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	Details ...	20	0.7147108	2.250605	0.0	0.0	0.0	169	tags=50%, list=9%, signal=54%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	Details ...	16	0.771585	2.1978571	0.0	0.0	0.0	223	tags=50%, list=12%, signal=56%	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	Details ...	45	0.56044483	2.1917293	0.0	0.0	0.0	259	tags=40%, list=14%, signal=45%	
GOBP_COAGULATION	GOBP_COAGULATION	Details ...	41	0.59555537	2.1820326	0.0	0.0	0.0	261	tags=41%, list=14%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	Details ...	84	0.4960575	2.1798408	0.0	0.0	0.0	185	tags=31%, list=10%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	Details ...	53	0.54881626	2.1720505	0.0	0.0	0.0	169	tags=30%, list=9%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	Details ...	34	0.58970004	2.1605148	0.0	0.0	0.0	169	tags=35%, list=9%, signal=38%	
GOBP_CELLULAR_DEFENSE_RESPONSE	GOBP_CELLULAR_DEFENSE_RESPONSE	Details ...	18	0.7233023	2.1575387	0.0	0.0	0.0	140	tags=39%, list=8%, signal=42%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	Details ...	60	0.53799725	2.1542037	0.0	0.0	0.0	149	tags=28%, list=8%, signal=30%	
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	Details ...	50	0.53113526	2.1438878	0.0	0.0	0.0	259	tags=38%, list=14%, signal=43%	
GOBP_T_CELL_PROLIFERATION	GOBP_T_CELL_PROLIFERATION	Details ...	44	0.58900553	2.1416342	0.0	0.0	0.0	142	tags=30%, list=8%, signal=31%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	Details ...	86	0.47594094	2.1394267	0.0	0.0	0.0	169	tags=24%, list=9%, signal=26%	
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	GOBP_REGULATION_OF_METAL_ION_TRANSPORT		31	0.6143576	2.1362069	0.0	0.0	0.0	172	tags=35%, list=9%, signal=38%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		15	0.7213567	2.124274	0.0	0.0	0.0	54	tags=40%, list=3%, signal=41%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		17	0.74205726	2.1186457	0.0	0.0	0.0	120	tags=41%, list=7%, signal=44%	
GOBP_CELL_ACTIVATION	GOBP_CELL_ACTIVATION		264	0.41842076	2.1169784	0.0	0.0	0.0	261	tags=28%, list=14%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		19	0.64921445	2.1167326	0.0	0.0	0.0	174	tags=42%, list=9%, signal=46%	
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		160	0.44788426	2.1091855	0.0	0.0	0.0	286	tags=33%, list=16%, signal=35%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE	GOBP_REGULATION_OF_DEFENSE_RESPONSE		118	0.4556657	2.1036263	0.0	0.0	0.0	274	tags=32%, list=15%, signal=35%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		29	0.6010044	2.099257	0.0	0.0	0.0	228	tags=41%, list=12%, signal=46%	
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		22	0.6234167	2.0940518	0.0	0.0	0.0	172	tags=45%, list=9%, signal=50%	
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS		53	0.524484	2.0865905	0.0	0.0	0.0	172	tags=30%, list=9%, signal=32%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		33	0.62468255	2.085044	0.0	0.0	0.0	172	tags=36%, list=9%, signal=39%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		127	0.45885572	2.0848172	0.0	0.0	0.0	185	tags=27%, list=10%, signal=28%	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		15	0.7234104	2.0843196	0.0	0.0	0.0	128	tags=40%, list=7%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		87	0.48234397	2.0839932	0.0	0.0	0.0	370	tags=45%, list=20%, signal=53%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE	GOBP_ADAPTIVE_IMMUNE_RESPONSE		107	0.48028442	2.079981	0.0	0.0	0.0	149	tags=21%, list=8%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		20	0.6852642	2.0668397	0.0	0.0	0.0	136	tags=35%, list=7%, signal=37%	
GOBP_METAL_ION_HOMEOSTASIS	GOBP_METAL_ION_HOMEOSTASIS		62	0.5058898	2.0640602	0.0	0.0	0.0	172	tags=27%, list=9%, signal=29%	
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		32	0.5966234	2.0611491	0.0	0.0	0.0	239	tags=44%, list=13%, signal=49%	
GOBP_LEUKOCYTE_MIGRATION	GOBP_LEUKOCYTE_MIGRATION		86	0.48170573	2.0602622	0.0	0.0	0.0	261	tags=33%, list=14%, signal=36%	
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT		69	0.46963114	2.0594406	0.0	0.0	0.0	180	tags=23%, list=10%, signal=25%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		26	0.6180751	2.0586221	0.0	0.0	0.0	169	tags=42%, list=9%, signal=46%	
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	GOBP_CATION_TRANSMEMBRANE_TRANSPORT		71	0.48244172	2.056942	0.0	0.0	0.0	180	tags=24%, list=10%, signal=26%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		20	0.64407235	2.056579	0.0	0.0	0.0	172	tags=40%, list=9%, signal=44%	
GOBP_GRANULOCYTE_CHEMOTAXIS	GOBP_GRANULOCYTE_CHEMOTAXIS		20	0.64407235	2.056579	0.0	0.0	0.0	172	tags=40%, list=9%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE		61	0.4813342	2.0550127	0.0	0.0	0.0	370	tags=48%, list=20%, signal=58%	
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_LOCATION_IN_CELL		36	0.5654298	2.0528584	0.0	0.0	0.0	172	tags=31%, list=9%, signal=33%	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		92	0.449288	2.046988	0.0	3.2296538E-4	0.01	233	tags=25%, list=13%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		27	0.6175038	2.0445976	0.0	3.1623692E-4	0.01	94	tags=22%, list=5%, signal=23%	
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION		46	0.5264754	2.0399435	0.0	6.1956624E-4	0.01	136	tags=26%, list=7%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT		84	0.4638856	2.035815	0.0	6.0717494E-4	0.01	172	tags=20%, list=9%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT		16	0.7303636	2.0344634	0.0	5.952695E-4	0.01	219	tags=50%, list=12%, signal=56%	
GOBP_LEUKOCYTE_PROLIFERATION	GOBP_LEUKOCYTE_PROLIFERATION		59	0.4944284	2.032529	0.0	5.83822E-4	0.01	142	tags=25%, list=8%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE		116	0.44541493	2.0320733	0.0	5.728065E-4	0.01	185	tags=26%, list=10%, signal=27%	
GOBP_BIOLOGICAL_ADHESION	GOBP_BIOLOGICAL_ADHESION		210	0.40460125	2.0285175	0.0	5.62199E-4	0.01	187	tags=21%, list=10%, signal=21%	
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION	GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION		16	0.6367888	2.0279284	0.0	7.729663E-4	0.02	335	tags=63%, list=18%, signal=76%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		185	0.4106184	2.0276043	0.0	7.591633E-4	0.02	261	tags=27%, list=14%, signal=28%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		83	0.47638336	2.0264854	0.0	7.458446E-4	0.02	185	tags=28%, list=10%, signal=29%	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		35	0.58699447	2.0248945	0.0	7.3298527E-4	0.02	336	tags=54%, list=18%, signal=65%	
GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT	GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT		21	0.65112305	2.0242722	0.0	7.205618E-4	0.02	172	tags=48%, list=9%, signal=52%	
GOBP_CELL_CELL_SIGNALING	GOBP_CELL_CELL_SIGNALING		165	0.39404255	2.0207648	0.0	7.085524E-4	0.02	311	tags=24%, list=17%, signal=27%	
