NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NCRNA_METABOLIC_PROCESS	GOBP_NCRNA_METABOLIC_PROCESS	Details ...	40	-0.70335215	-2.619816	0.0	0.0	0.0	229	tags=43%, list=12%, signal=47%	
GOBP_NCRNA_PROCESSING	GOBP_NCRNA_PROCESSING	Details ...	34	-0.7404921	-2.6110458	0.0	0.0	0.0	229	tags=47%, list=12%, signal=53%	
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	Details ...	29	-0.7980401	-2.5850067	0.0	0.0	0.0	288	tags=69%, list=16%, signal=80%	
GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS	Details ...	25	-0.77845585	-2.4652834	0.0	0.0	0.0	229	tags=60%, list=12%, signal=68%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	Details ...	49	-0.6404509	-2.416498	0.0	0.0	0.0	308	tags=47%, list=17%, signal=55%	
GOBP_RNA_CATABOLIC_PROCESS	GOBP_RNA_CATABOLIC_PROCESS	Details ...	80	-0.5706542	-2.2374077	0.0	0.0	0.0	197	tags=35%, list=11%, signal=37%	
GOBP_MRNA_METABOLIC_PROCESS	GOBP_MRNA_METABOLIC_PROCESS	Details ...	139	-0.46893582	-2.2296984	0.0	0.0	0.0	258	tags=28%, list=14%, signal=30%	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	Details ...	35	-0.6291061	-2.1935513	0.0	0.0	0.0	162	tags=40%, list=9%, signal=43%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	Details ...	57	-0.544602	-2.1431603	0.0	9.20385E-4	0.01	253	tags=42%, list=14%, signal=47%	
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	Details ...	106	-0.53095657	-2.1304617	0.0	8.2834647E-4	0.01	257	tags=35%, list=14%, signal=38%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	Details ...	31	-0.74627316	-2.1171367	0.0	7.530423E-4	0.01	152	tags=55%, list=8%, signal=59%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	Details ...	50	-0.62489367	-2.1155875	0.0	6.902887E-4	0.01	172	tags=38%, list=9%, signal=41%	
GOBP_PEPTIDE_METABOLIC_PROCESS	GOBP_PEPTIDE_METABOLIC_PROCESS	Details ...	115	-0.49225193	-2.0921938	0.0	0.0016938858	0.03	197	tags=29%, list=11%, signal=30%	
GOBP_RNA_PROCESSING	GOBP_RNA_PROCESSING	Details ...	111	-0.4406813	-2.0886643	0.0	0.001572894	0.03	258	tags=25%, list=14%, signal=28%	
GOBP_TRANSLATIONAL_INITIATION	GOBP_TRANSLATIONAL_INITIATION	Details ...	47	-0.65250325	-2.0760784	0.0	0.0022157247	0.04	152	tags=45%, list=8%, signal=47%	
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	Details ...	101	-0.49591947	-2.0738142	0.0	0.0024207633	0.05	197	tags=28%, list=11%, signal=29%	
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	GOBP_AMIDE_BIOSYNTHETIC_PROCESS	Details ...	118	-0.4905358	-2.0687466	0.0	0.0022783652	0.05	257	tags=33%, list=14%, signal=36%	
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	Details ...	32	-0.7505579	-2.066104	0.0	0.0021517896	0.05	152	tags=56%, list=8%, signal=60%	
GOBP_TELOMERE_ORGANIZATION	GOBP_TELOMERE_ORGANIZATION	Details ...	24	-0.61432385	-2.037018	0.0	0.0027269197	0.06	214	tags=38%, list=12%, signal=42%	
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	Details ...	126	-0.44346106	-2.0271754	0.0	0.0037268954	0.08	390	tags=40%, list=21%, signal=47%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		29	-0.76019675	-2.0079494	0.0	0.0050363396	0.11	152	tags=59%, list=8%, signal=63%	
GOBP_DNA_BIOSYNTHETIC_PROCESS	GOBP_DNA_BIOSYNTHETIC_PROCESS		25	-0.5930249	-1.9969656	0.0	0.005137651	0.12	241	tags=40%, list=13%, signal=45%	
GOBP_INTRACELLULAR_TRANSPORT	GOBP_INTRACELLULAR_TRANSPORT		193	-0.4130917	-1.9960061	0.0	0.004914275	0.12	183	tags=22%, list=10%, signal=22%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE		79	-0.52464724	-1.9948461	0.0	0.004709513	0.12	193	tags=33%, list=10%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE		89	-0.45928407	-1.9842987	0.0	0.004793672	0.13	390	tags=44%, list=21%, signal=53%	
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_INTRACELLULAR_PROTEIN_TRANSPORT		140	-0.44326058	-1.9749459	0.0	0.005314807	0.16	183	tags=25%, list=10%, signal=26%	
GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING		27	-0.59885025	-1.9556217	0.0	0.006829137	0.18	421	tags=56%, list=23%, signal=71%	
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		73	-0.47618657	-1.952763	0.0	0.006585239	0.18	253	tags=34%, list=14%, signal=38%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		28	-0.6202189	-1.9475412	0.0	0.0069208355	0.19	242	tags=43%, list=13%, signal=49%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION		23	-0.63853204	-1.9375288	0.0	0.008078719	0.21	242	tags=43%, list=13%, signal=49%	
GOBP_PROTEIN_TARGETING	GOBP_PROTEIN_TARGETING		53	-0.554775	-1.9315016	0.02	0.0086568985	0.23	152	tags=38%, list=8%, signal=40%	
GOBP_VIRAL_GENE_EXPRESSION	GOBP_VIRAL_GENE_EXPRESSION		46	-0.5811205	-1.9217501	0.0	0.009057219	0.24	152	tags=39%, list=8%, signal=42%	
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_PROTEIN_TARGETING_TO_MEMBRANE		40	-0.6230873	-1.916733	0.0	0.009297291	0.26	183	tags=48%, list=10%, signal=52%	
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS		135	-0.4344057	-1.9101404	0.0	0.009665474	0.27	217	tags=27%, list=12%, signal=28%	
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		18	-0.6290496	-1.9085941	0.0	0.009591588	0.27	150	tags=33%, list=8%, signal=36%	
GOBP_CELL_CYCLE_PROCESS	GOBP_CELL_CYCLE_PROCESS		212	-0.39981404	-1.9082751	0.0	0.009325154	0.27	414	tags=38%, list=23%, signal=44%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		60	-0.53608364	-1.9004965	0.0	0.010260873	0.3	183	tags=38%, list=10%, signal=41%	
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		29	-0.7106553	-1.873179	0.0	0.013937292	0.37	152	tags=59%, list=8%, signal=63%	
GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS		172	-0.40400168	-1.8660986	0.0	0.013781827	0.37	200	tags=22%, list=11%, signal=22%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		45	-0.5080226	-1.8628955	0.0	0.014669174	0.39	200	tags=33%, list=11%, signal=36%	
GOBP_CELL_CYCLE_PHASE_TRANSITION	GOBP_CELL_CYCLE_PHASE_TRANSITION		101	-0.4368457	-1.8560417	0.0	0.01537307	0.4	253	tags=33%, list=14%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE		74	-0.4332836	-1.8445162	0.0	0.016602347	0.44	385	tags=38%, list=21%, signal=46%	
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION		26	-0.54069126	-1.8028061	0.0	0.02437382	0.54	254	tags=31%, list=14%, signal=35%	
GOBP_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_REGULATION_OF_CELL_CYCLE_ARREST		25	-0.56203306	-1.8014674	0.0	0.023985906	0.54	285	tags=44%, list=15%, signal=51%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION		25	-0.5379399	-1.7958834	0.0	0.024231208	0.54	62	tags=20%, list=3%, signal=20%	
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE		140	-0.41676146	-1.7854646	0.0	0.027604667	0.59	244	tags=26%, list=13%, signal=27%	
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS		187	-0.38770798	-1.7837505	0.0	0.027829248	0.6	152	tags=20%, list=8%, signal=20%	
GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS		29	-0.4892145	-1.7813516	0.0	0.027566595	0.6	505	tags=48%, list=27%, signal=66%	
GOBP_DNA_REPAIR	GOBP_DNA_REPAIR		82	-0.4163067	-1.7785519	0.0	0.027665904	0.62	486	tags=43%, list=26%, signal=55%	
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE		104	-0.4236102	-1.7734197	0.0	0.028112888	0.63	183	tags=26%, list=10%, signal=27%	
